Source,Target,Weight,If_across
American Home Products Corp., Philipp; Adolf H. (St.,1,1
American Home Products Corp., Potoski; John R.,3,1
American Home Products Corp., Raveendranath; Panolil ,3,1
American Home Products Corp., Ren; Jianxin ,3,1
American Home Products Corp., Revesz; Clara ,2,1
American Home Products Corp., Robinson; William T.,1,1
American Home Products Corp., Santroch; George ,2,1
American Home Products Corp., Vid; Galina ,3,1
American Home Products Corp., Welchner; Ewald F.,1,1
American Home Products Corp., Zeldis; Joseph ,3,1
"American Iron & Metal Company, Inc.", Lockard; Donald G.,1,1
"American Iron & Metal Company, Inc.", Seelig; Karl S.,1,1
Amgen Canada Inc., Barker; Philip ,1,1
Amgen Canada Inc., Salehi; Amir ,1,1
Amgen Canada Inc., Verdi; Joseph ,1,1
"Amicus Therapeutics, Inc.", Bouvier; Michel ,2,1
"Amicus Therapeutics, Inc.", Fan; Jian-Qiang ,2,1
"Amicus Therapeutics, Inc.", Lee; Gary ,2,1
"Amicus Therapeutics, Inc.", Rene; Patricia ,2,1
"Amicus Therapeutics, Inc.", Valenzano; Kenneth ,2,1
Angiochem Inc., Barakat; Stephane ,1,0
Angiochem Inc., Beliveau; Richard ,5,0
Angiochem Inc., Castaigne; Jean-Paul ,1,1
Angiochem Inc., Che; Christian ,5,0
Angiochem Inc., Demeule; Michel ,8,1
Angiochem Inc., Gabathuler; Reinhard ,1,1
Angiochem Inc., Gagnon; Catherine ,1,0
Angiochem Inc., Larocque; Alain ,1,1
Angiochem Inc., Michaud-Levesque; Jonathan ,1,0
Angiochem Inc., Regina; Anthony ,3,0
Angiochem Inc., Thiot; Carine ,1,0
Angiochem Inc., Tripathy; Sasmita ,1,1
Angiochem Inc., Yang; Gaoqiang ,2,0
Angiochem Inc., Beliveau; Richard ,1,1
Angiochem Inc., Castaigne; Jean-Paul ,1,1
Angiochem Inc., Che; Christian ,1,1
Angiochem Inc., Demeule; Michel ,2,1
Angiochem Inc., Gagnon; Catherine ,1,0
Angiochem Inc., Lawrence; Betty ,1,1
Angiochem Inc., Regina; Anthony ,1,0
Angiogene Inc., Fortin; Anouk ,2,1
Angiogene Inc., Guy; Louis-Georges ,2,1
Angiogene Inc., Levesque; Luc ,1,1
"Angiotech Pharmaceuticals, Inc.", Lemieux; Pierre M.,1,1
"Angiotech Pharmaceuticals, Inc.", Toleikis; Philip M.,1,1
"Angiotech Pharmaceuticals, Inc.", Zhang; Zaihui ,1,1
APTALIS PHARMA CANADA ULC , Szelei; Jozsef ,1,1
APTALIS PHARMA CANADA ULC , Tijssen; Peter ,1,1
APTALIS PHARMA CANADA ULC , Zadori; Zoltan ,1,1
Aquaconsult Anlagenbau GmbH , Boucher; Douglas John ,1,1
Aquaconsult Anlagenbau GmbH , Funakubo; Noboru ,1,1
Aquaconsult Anlagenbau GmbH , Lewis; Christopher Bryan ,1,1
Aquaconsult Anlagenbau GmbH , Livingston; Dennis ,1,1
Archambault; Denis , Archambault; Denis ,1,0
Archambault; Denis , Roques; Elodie ,1,1
Archer Daniels Midland Company , Beecher; Edward ,1,1
Archer Daniels Midland Company , Berrada; Mohammed ,1,1
Archer Daniels Midland Company , Bolduc; Isabelle ,2,1
Archer Daniels Midland Company , Chevigny; Stephane ,1,1
Archer Daniels Midland Company , Couffin; Anne-Claude ,1,1
Archer Daniels Midland Company , Cutillo; Ralph ,1,1
Archer Daniels Midland Company , Dong; Shuojia ,2,1
Archer Daniels Midland Company , Godin; Danick ,1,1
Archer Daniels Midland Company , Koutlakis; George ,1,1
Archer Daniels Midland Company , Lachapelle; Nicole ,1,1
Archer Daniels Midland Company , Laforest; Andre ,1,1
Archer Daniels Midland Company , Lavergne; Caroline ,1,1
Archer Daniels Midland Company , Nettel; Vladimiro ,1,1
Archer Daniels Midland Company , Nourry; Nicolas ,1,1
Archer Daniels Midland Company , Picard; Frederic ,1,1
Archer Daniels Midland Company , Suarez-Hernandez; Oscar ,1,1
Archer Daniels Midland Company , Theriault; Catherine ,1,1
Archer Daniels Midland Company , Thibodeau; Claude ,1,1
ARES TRADING S.A., Croteau; Pascal ,1,1
ARES TRADING S.A., Destenaves; Benoit ,1,1
ARES TRADING S.A., Olivier; Clement ,1,1
ARES TRADING S.A., Raelson; John ,1,1
ARIZONA BOARD OF REGENTS , Calandra; Thierry ,1,1
ARIZONA BOARD OF REGENTS , Esteban; Mariano ,1,1
ARIZONA BOARD OF REGENTS , Haddad; Elias (Port St.,1,1
ARIZONA BOARD OF REGENTS , Harari; Alexandre ,1,1
ARIZONA BOARD OF REGENTS , Jacobs; Bertram ,1,1
ARIZONA BOARD OF REGENTS , Kibler; Karen ,1,1
ARIZONA BOARD OF REGENTS , Melief; Cornelius ,1,1
ARIZONA BOARD OF REGENTS , Pantaleo; Giuseppe ,1,1
ARIZONA BOARD OF REGENTS , Roger; Thierry ,1,1
ARIZONA BOARD OF REGENTS , Sekaly; Rafick-Pierre (Port St.,1,1
ARIZONA BOARD OF REGENTS , Tartaglia; James ,1,1
Arkema France , Baddour; Carole ,1,1
Arkema France , Bordere; Serge ,1,1
Arkema France , Gaillard; Patrice ,1,1
Astar Biotech LLC , Wang; Zhaoyin ,1,1
Astar Biotech LLC , Yu; Chunrong ,1,1
Astra AB , Brown; William L.,1,1
Astra AB , DiMaio; John ,1,1
Astra AB , Schiller; Peter ,3,1
Astra AB , Schiller; Peter W.,1,1
Astra AB , Schmidt; Ralf ,1,1
Astra AB , Wang; Wuyi ,1,1
Astra Lakemedel Aktiebolag , Amit; Zalman ,1,1
Astra Lakemedel Aktiebolag , Ogren; Sven O.,1,0
Astra Pharma Inc., Plobeck; Niklas (Ville St.,1,1
Astra Pharma Inc., Roberts; Edward (St.,1,1
Astra Pharma Inc., Wahlestedt; Claes ,1,1
AstraZeneca A.B., Ahmad; Sultan ,1,1
AstraZeneca A.B., Shen; Shi-Hsiang ,1,1
AstraZeneca A.B., Wahlestedt; Claes ,1,1
AstraZeneca A.B., Walker; Philippe ,1,1
AstraZeneca A.B., Bare; Thomas Michael ,1,1
AstraZeneca A.B., Brown; Dean Gordon ,1,1
AstraZeneca A.B., Brown; William ,3,1
AstraZeneca A.B., Griffin; Andrew ,4,1
AstraZeneca A.B., Murphy; Megan ,1,1
AstraZeneca A.B., Urbanek; Rebecca Ann ,1,1
AstraZeneca A.B., Walpole; Christopher ,3,1
AstraZeneca A.B., Xiao; Wenhua ,1,1
AstraZeneca A.B., Bare; Thomas Michael ,2,1
AstraZeneca A.B., Besidski; Yevgeni ,2,0
AstraZeneca A.B., Brown; Dean Gordon ,2,1
AstraZeneca A.B., Brown; William ,11,1
AstraZeneca A.B., Cheng; Yun-Xing ,2,1
AstraZeneca A.B., Griffin; Andrew ,7,1
AstraZeneca A.B., Hudzik; Thomas ,1,1
AstraZeneca A.B., Johnstone; Shawn ,2,1
AstraZeneca A.B., Jones; Paul ,3,1
AstraZeneca A.B., Kers; Inger ,2,0
AstraZeneca A.B., Labrecque; Denis ,2,1
AstraZeneca A.B., Leung; Carmen ,1,1
AstraZeneca A.B., Liu; Ziping ,1,1
AstraZeneca A.B., Luo; Xuehong ,1,1
AstraZeneca A.B., Maciag; Carla ,1,1
AstraZeneca A.B., Murphy; Megan ,2,1
AstraZeneca A.B., Nylof; Martin ,2,0
AstraZeneca A.B., Page; Daniel ,3,1
AstraZeneca A.B., Plobeck; Niklas ,4,0
AstraZeneca A.B., Qadoumi; Zena ,1,1
AstraZeneca A.B., Santhakumar; Vijayaratnam ,1,1
AstraZeneca A.B., Skogholm; Karin ,2,0
AstraZeneca A.B., Smagin; Gennady ,1,1
AstraZeneca A.B., Srivastava; Sanjay ,1,1
AstraZeneca A.B., Steelman; Gary Banks ,1,1
AstraZeneca A.B., Tomaszewski; Miroslaw ,2,1
AstraZeneca A.B., Tomaszewski; Miroslaw Jerzy ,1,1
AstraZeneca A.B., Tremblay; Maxime ,1,1
AstraZeneca A.B., Urbanek; Rebecca Ann ,2,1
AstraZeneca A.B., Walpole; Christopher ,12,1
AstraZeneca A.B., Wei; Zhong-yong ,1,1
AstraZeneca A.B., Wei; Zhongyong ,3,1
AstraZeneca A.B., Woo; Simon ,1,1
AstraZeneca A.B., Xiao; Wenhua ,2,1
AstraZeneca A.B., Yang; Hua ,3,1
AstraZeneca A.B., Shi-Hsiang; Shen ,1,1
AstraZeneca A.B., Sultan; Ahmad ,1,1
AstraZeneca A.B., Wahlestedt; Claes ,1,1
AstraZeneca A.B., Walker; Philippe ,2,1
AstraZeneca A.B., Plobeck; Niklas ,1,1
AstraZeneca A.B., Roberts; Edward ,1,1
AstraZeneca A.B., Wahlestedt; Claes ,1,1
Atara Corporation , Romanowski; Jan W.,1,1
"Averst McKenna & Harrison, Inc.", Jirkovsky; Ivo ,1,0
"Averst McKenna & Harrison, Inc.", Martel; Rene ,1,1
"Averst McKenna & Harrison, Inc.", Philipp; Adolf (St.,1,1
"Axys Pharmaceuticals, Inc.", Baskaran; Chitra I.,1,1
"Axys Pharmaceuticals, Inc.", Bayly; Christopher I.,1,1
"Axys Pharmaceuticals, Inc.", Black; Cameron ,1,1
"Axys Pharmaceuticals, Inc.", Gauthier; Jacques Yves ,1,1
"Axys Pharmaceuticals, Inc.", Green; Michael J.,1,1
"Axys Pharmaceuticals, Inc.", Hirschbein; Bernard L.,1,1
"Axys Pharmaceuticals, Inc.", Janc; James William ,1,1
"Axys Pharmaceuticals, Inc.", Lau; Cheuk ,1,1
"Axys Pharmaceuticals, Inc.", Leger; Serge ,1,1
"Axys Pharmaceuticals, Inc.", Li; Chun Sing ,1,1
"Axys Pharmaceuticals, Inc.", McKay; Dan ,1,1
"Axys Pharmaceuticals, Inc.", Mellon; Christophe ,1,1
"Axys Pharmaceuticals, Inc.", Palmer; James T.,1,1
"Axys Pharmaceuticals, Inc.", Therien; Michel ,1,1
"Axys Pharmaceuticals, Inc.", Truong; Vouy-Linh ,1,1
Ayerst., Bagli; Jehan F.,1,1
Ayerst., Bogri; Tibor ,1,0
"Ayerst, McKeena & Harrison, Inc.", Abraham; Nedumparambil A.,1,1
"Ayerst, McKeena & Harrison, Inc.", Bellini; Francesco ,1,1
"Ayerst, McKeena & Harrison, Inc.", Fung; Steven ,1,0
"Ayerst, McKeena & Harrison, Inc.", Sestanj; Kazimir (St.,1,1
"Ayerst, McKeena & Harrison, Inc.", Jirkovsky; Ivo L.,1,0
"Ayerst, McKeena & Harrison, Inc.", Philipp; Adolf H. (St.,1,1
"Ayerst, McKeena & Harrison, Inc.", Abraham; Nedumparambil A.,1,1
"Ayerst, McKeena & Harrison, Inc.", Asselin; Andre A.,1,1
"Ayerst, McKeena & Harrison, Inc.", Bagli; Jehan F.,1,1
"Ayerst, McKeena & Harrison, Inc.", Bogri; Tibor ,1,0
"Ayerst, McKeena & Harrison, Inc.", Bruderlein; Francois T.,1,0
"Ayerst, McKeena & Harrison, Inc.", Demerson; Christopher A.,1,0
"Ayerst, McKeena & Harrison, Inc.", Dobson; Thomas A.,2,1
"Ayerst, McKeena & Harrison, Inc.", Gotz; Manfred Karl ,1,1
"Ayerst, McKeena & Harrison, Inc.", Humber; Leslie G.,3,1
"Ayerst, McKeena & Harrison, Inc.", Immer; Hans U.,1,1
"Ayerst, McKeena & Harrison, Inc.", Immer; Hans Ueli ,1,1
"Ayerst, McKeena & Harrison, Inc.", Jirkovsky; Ivo ,1,0
"Ayerst, McKeena & Harrison, Inc.", Jirkovsky; Ivo L.,2,0
"Ayerst, McKeena & Harrison, Inc.", Nelson; Verner R.,1,1
"Ayerst, McKeena & Harrison, Inc.", Philipp; Adolf H. (St.,2,1
"Ayerst, McKeena & Harrison, Inc.", Santroch; George ,1,0
"Ayerst, McKeena & Harrison, Inc.", Sestanj; Kazimir ,1,1
"Ayerst, McKeena & Harrison, Inc.", Gauthier; Jean A.,1,0
"Ayerst, McKeena & Harrison, Inc.", Jirkovsky; Ivo L.,2,0
"Ayerst, McKeena & Harrison, Inc.", Sehgal; Surendra N.,1,1
"Ayerst, McKeena & Harrison, Inc.", Vezina; Claude ,1,1
"Ayerst, McKeena & Harrison, Inc.", Abraham; Nedumparampil A.,1,1
"Ayerst, McKeena & Harrison, Inc.", Bellini; Francesco ,1,1
"Ayerst, McKeena & Harrison, Inc.", Failli; Amedeo (St.,1,1
"Ayerst, McKeena & Harrison, Inc.", Gotz; Manfred K.,1,1
"Ayerst, McKeena & Harrison, Inc.", Immer; Hans U.,2,1
"Ayerst, McKeena & Harrison, Inc.", Kobric; Marvin M. (St.,1,1
"Ayerst, McKeena & Harrison, Inc.", Ferland; Jean-Marie (St.,1,1
"Ayerst, McKeena & Harrison, Inc.", Laliberte; Real ,1,1
"Ayerst, McKeena & Harrison, Inc.", Lippmann; Wilbur ,1,0
"Ayerst, McKeena & Harrison, Inc.", Pugsley; Thomas A.,1,1
"Ayerst, McKeena & Harrison, Inc.", Abraham; Nedumparambil A.,3,1
"Ayerst, McKeena & Harrison, Inc.", Asselin; Andre A.,4,1
"Ayerst, McKeena & Harrison, Inc.", Bagli; Jehan F.,3,1
"Ayerst, McKeena & Harrison, Inc.", Bogri; Tibor ,2,0
"Ayerst, McKeena & Harrison, Inc.", Bruderlein; Francois T.,3,0
"Ayerst, McKeena & Harrison, Inc.", Demerson; Christopher A.,5,0
"Ayerst, McKeena & Harrison, Inc.", Demerson; Christopher A. (St.,2,1
"Ayerst, McKeena & Harrison, Inc.", Dobson; Thomas A.,7,1
"Ayerst, McKeena & Harrison, Inc.", Failli; Amedeo ,1,0
"Ayerst, McKeena & Harrison, Inc.", Ferland; Jean-Marie (St.,2,1
"Ayerst, McKeena & Harrison, Inc.", Gotz; Manfred ,1,1
"Ayerst, McKeena & Harrison, Inc.", Humber; Lesie G.,1,1
"Ayerst, McKeena & Harrison, Inc.", Humber; Leslie G.,9,1
"Ayerst, McKeena & Harrison, Inc.", Immer; Hans U.,1,1
"Ayerst, McKeena & Harrison, Inc.", Immer; Hans U. (Mt.,1,1
"Ayerst, McKeena & Harrison, Inc.", Jirkovsky; Ivo ,8,0
"Ayerst, McKeena & Harrison, Inc.", Jirkovsky; Ivo L.,1,0
"Ayerst, McKeena & Harrison, Inc.", Kluepfel; Dieter ,1,0
"Ayerst, McKeena & Harrison, Inc.", Laliberte; Real ,2,1
"Ayerst, McKeena & Harrison, Inc.", Lippmann; Wilbur ,3,0
"Ayerst, McKeena & Harrison, Inc.", Nelson; Verner R.,1,1
"Ayerst, McKeena & Harrison, Inc.", Pelz; Karel (St.,1,1
"Ayerst, McKeena & Harrison, Inc.", Philipp; Adolf H. (St.,1,1
"Ayerst, McKeena & Harrison, Inc.", Pugsley; Thomas A.,2,1
"Ayerst, McKeena & Harrison, Inc.", Santroch; George ,2,0
"Ayerst, McKeena & Harrison, Inc.", Sehgal; Surendra N.,2,1
"Ayerst, McKeena & Harrison, Inc.", Sestanj; Kazimir ,1,1
"Ayerst, McKeena & Harrison, Inc.", Singh; Kartar ,1,1
"Ayerst, McKeena & Harrison, Inc.", Vezina; Claude ,2,1
"Ayerst, McKeena & Harrison, Inc.", Abraham; Nedumparambil A.,2,1
"Ayerst, McKeena & Harrison, Inc.", Asselin; Andre A. (St.,2,1
"Ayerst, McKeena & Harrison, Inc.", Bagli; Jehan ,1,1
"Ayerst, McKeena & Harrison, Inc.", Bagli; Jehan F.,2,1
"Ayerst, McKeena & Harrison, Inc.", Bellini; Francesco ,3,1
"Ayerst, McKeena & Harrison, Inc.", Bogri; Tibor ,2,0
"Ayerst, McKeena & Harrison, Inc.", Bogri; Tibor (St.,1,1
"Ayerst, McKeena & Harrison, Inc.", Gauthier; Jean A.,2,0
"Ayerst, McKeena & Harrison, Inc.", Humber; Leslie G.,3,1
"Ayerst, McKeena & Harrison, Inc.", Jirkovsky; Ivo ,1,0
"Ayerst, McKeena & Harrison, Inc.", Jirkovsky; Ivo L.,2,0
"Ayerst, McKeena & Harrison, Inc.", Martel; Rene ,1,1
"Ayerst, McKeena & Harrison, Inc.", Palameta; Bozidar ,1,1
"Ayerst, McKeena & Harrison, Inc.", Philipp; Adolf (St.,1,1
"Ayerst, McKeena & Harrison, Inc.", Sehgal; Surendra N.,1,1
"Ayerst, McKeena & Harrison, Inc.", Sestanj; Kazimir (St.,6,1
"Ayerst, McKeena & Harrison, Inc.", Treasurywala; Adi ,3,1
"Ayerst, McKeena & Harrison, Inc.", Vezina; Claude ,1,1
"Ayerst, McKeena & Harrison, Inc.", Voith; Katherine ,2,1
"Ayerst, McKeena & Harrison, Inc.", Abraham; Nedumparambil A.,2,1
"Ayerst, McKeena & Harrison, Inc.", Asselin; Andre A.,2,1
"Ayerst, McKeena & Harrison, Inc.", Asselin; Andre A. (St.,1,1
"Ayerst, McKeena & Harrison, Inc.", Bagli; Jehan F.,4,1
"Ayerst, McKeena & Harrison, Inc.", Bogri; Tibor ,4,0
"Ayerst, McKeena & Harrison, Inc.", Demerson; Christopher A.,1,0
"Ayerst, McKeena & Harrison, Inc.", Demerson; Christopher A. (St.,1,1
"Ayerst, McKeena & Harrison, Inc.", Dobson; Thomas A.,2,1
"Ayerst, McKeena & Harrison, Inc.", Ferland; Jean-Marie (St.,1,1
"Ayerst, McKeena & Harrison, Inc.", Gauthier; Jean A.,1,0
"Ayerst, McKeena & Harrison, Inc.", Humber; Leslie G.,4,1
"Ayerst, McKeena & Harrison, Inc.", Immer; Hans U.,1,1
"Ayerst, McKeena & Harrison, Inc.", Immer; Hans U. (Mt.,1,1
"Ayerst, McKeena & Harrison, Inc.", Jirkovsky; Ivo ,2,0
"Ayerst, McKeena & Harrison, Inc.", Laliberte; Real ,1,1
"Ayerst, McKeena & Harrison, Inc.", Lippmann; Wilbur ,1,0
"Ayerst, McKeena & Harrison, Inc.", Nelson; Verner R.,1,1
"Ayerst, McKeena & Harrison, Inc.", Pugsley; Thomas A.,1,1
"Ayerst, McKeena & Harrison, Inc.", Revesz; Clara ,1,0
"Ayerst, McKeena & Harrison, Inc.", Sestanj; Kazimir ,1,1
"Ayerst, McKeena & Harrison, Inc.", Abraham; Nedumparambil A.,1,1
"Ayerst, McKeena & Harrison, Inc.", Asselin; Andre A. (St.,1,1
"Ayerst, McKeena & Harrison, Inc.", Bagli; Jehan F.,3,1
"Ayerst, McKeena & Harrison, Inc.", Bogri; Tibor ,2,0
"Ayerst, McKeena & Harrison, Inc.", Bruderlein; Francois T.,1,1
"Ayerst, McKeena & Harrison, Inc.", Gauthier; Jean A.,1,0
"Ayerst, McKeena & Harrison, Inc.", Humber; Leslie G.,1,1
"Ayerst, McKeena & Harrison, Inc.", Jirkovsky; Ivo ,1,0
"Ayerst, McKeena & Harrison, Inc.", Lippmann; Wilbur ,1,0
"Ayerst, McKeena & Harrison, Inc.", Abraham; Nedumparambil A.,4,1
"Ayerst, McKeena & Harrison, Inc.", Asselin; Andre A. (St.,3,1
"Ayerst, McKeena & Harrison, Inc.", Bagli; Jehan ,2,1
"Ayerst, McKeena & Harrison, Inc.", Bagli; Jehan F.,1,1
"Ayerst, McKeena & Harrison, Inc.", Bellini; Francesco ,5,1
"Ayerst, McKeena & Harrison, Inc.", Bellini; Francesco (Mt.,1,1
"Ayerst, McKeena & Harrison, Inc.", Bogri; Tibor ,1,0
"Ayerst, McKeena & Harrison, Inc.", Bogri; Tibor (St.,2,1
"Ayerst, McKeena & Harrison, Inc.", Fung; Steven ,1,0
"Ayerst, McKeena & Harrison, Inc.", Gauthier; Jean A.,1,0
"Ayerst, McKeena & Harrison, Inc.", Humber; Leslie G.,3,1
"Ayerst, McKeena & Harrison, Inc.", Jirkovsky; Ivo L.,1,0
"Ayerst, McKeena & Harrison, Inc.", Palameta; Bozidar ,2,1
"Ayerst, McKeena & Harrison, Inc.", Sehgal; Surendra N.,1,1
"Ayerst, McKeena & Harrison, Inc.", Sestanj; Kazimir ,1,1
"Ayerst, McKeena & Harrison, Inc.", Sestanj; Kazimir (St.,5,1
"Ayerst, McKeena & Harrison, Inc.", Treasurywala; Adi ,3,1
"Ayerst, McKeena & Harrison, Inc.", Vezina; Claude ,1,1
"Ayerst, McKeena & Harrison, Inc.", Voith; Katherine ,1,1
"Ayerst, McKeena & Harrison, Inc.", Asselin; Andre A. (St.,3,1
"Ayerst, McKeena & Harrison, Inc.", Failli; Amedeo (St.,2,1
"Ayerst, McKeena & Harrison, Inc.", Ferland; Jean-Marie (St.,1,1
"Ayerst, McKeena & Harrison, Inc.", Gauthier; Jean A.,1,0
"Ayerst, McKeena & Harrison, Inc.", Gotz; Manfred K.,2,1
"Ayerst, McKeena & Harrison, Inc.", Humber; Leslie G.,3,1
"Ayerst, McKeena & Harrison, Inc.", Immer; Hans U.,2,1
"Ayerst, McKeena & Harrison, Inc.", Jirkovsky; Ivo L.,1,0
"Ayerst, McKeena & Harrison, Inc.", Laliberte; Real ,1,1
"Ayerst, McKeena & Harrison, Inc.", Lippman; Wilbur ,1,0
"Ayerst, McKeena & Harrison, Inc.", Philipp; Adolph H. (St.,1,1
"Ayerst, McKeena & Harrison, Inc.", Pugsley; Thomas A.,1,1
"Ayerst, McKeena & Harrison, Inc.", Santroch; George ,1,0
"Ayerst, McKeena & Harrison, Inc.", Voith; Katherine ,1,1
"Ayerst, McKeena & Harrison, Inc.", Abraham; Nedumparambil A.,1,1
"Ayerst, McKeena & Harrison, Inc.", Bagli; Jehan F.,3,1
"Ayerst, McKeena & Harrison, Inc.", Bogri; Tibor ,3,0
"Ayerst, McKeena & Harrison, Inc.", Ferland; Jean-Marie (St.,1,1
"Ayerst, McKeena & Harrison, Inc.", Laliberte; Real R.,1,1
"Ayerst, McKeena & Harrison, Inc.", Lippmann; Wilbur ,1,0
"Ayerst, McKeena & Harrison, Inc.", Pugsley; Thomas A.,1,1
"Ayerst, McKeena & Harrison, Inc.", Asselin; Andre A.,1,1
"Ayerst, McKeena & Harrison, Inc.", Bagli; Jehan F.,1,1
"Ayerst, McKeena & Harrison, Inc.", Bogri; Tibor ,1,0
"Ayerst, McKeena & Harrison, Inc.", Demerson; Christopher A.,3,0
"Ayerst, McKeena & Harrison, Inc.", Dobson; Thomas A.,1,1
"Ayerst, McKeena & Harrison, Inc.", Humber; Leslie G.,3,1
"Ayerst, McKeena & Harrison, Inc.", Jirkovsky; Ivo ,1,0
"Ayerst, McKeena & Harrison, Inc.", Philipp; Adolf H.,2,0
"Ayerst, McKeena & Harrison, Inc.", Rakhit; Sumanas ,1,1
"Ayerst, McKeena & Harrison, Inc.", Gauthier; Jean A.,1,0
"Ayerst, McKeena & Harrison, Inc.", Humber; Leslie G.,1,1
"Ayerst, McKeena & Harrison, Inc.", Revesz; Clara ,1,0
Barbara Ann Karmanos Cancer Institute , Nabi; Ivan R.,1,1
Barbara Ann Karmanos Cancer Institute , Otto; Thomas ,1,1
Barbara Ann Karmanos Cancer Institute , Raz; Avraham ,1,1
Barbara Ann Karmanos Cancer Institute , Watanabe; Hideomi ,1,1
BASF Corporation , Grace; Oscar M.,1,1
BASF Corporation , Hartman; Robert J.,1,1
BASF Corporation , Heyman; Duane A.,1,1
BASF Corporation , Ramlow; Gerhard G.,1,1
BASF Corporation , Reichel; Curtis J.,1,1
BASF Plant Science GmbH , Brown; Gregory G.,1,1
BASF Plant Science GmbH , Cheung; Wing ,1,1
BASF Plant Science GmbH , Dendy; Charles (St.,1,1
BASF Plant Science GmbH , Formanova; Natasa ,1,1
BASF Plant Science GmbH , Jin; Hua ,1,1
BASF Plant Science GmbH , LaForest; Martin ,1,1
BASF Plant Science GmbH , Lai; Fang-Ming ,1,1
BASF Plant Science GmbH , Landry; Benoit S.,1,1
Bathium Canada Inc., Brouillette; Dany ,1,1
Bathium Canada Inc., Cotton; Frederic ,1,1
Bathium Canada Inc., Gagnon; Regis ,1,1
Bathium Canada Inc., Lavoie; Paul-Andre ,1,1
Bathium Canada Inc., Leblanc; Patrick ,2,0
Bathium Canada Inc., Regisser; Fabrice ,1,1
Bathium Canada Inc., Sirois; Pierre ,1,1
Bathium Canada Inc., Vallee; Alain ,1,1
Bathium Canada Inc., Cotton; Frederic ,1,1
Bathium Canada Inc., Gauthier; Michel ,1,1
Bathium Canada Inc., Geoffroy; Denis ,1,1
Bathium Canada Inc., Lahrs; Thorsten ,1,1
Bathium Canada Inc., Leblanc; Patrick ,1,1
Bathium Canada Inc., Liang; Guoxian ,1,1
Bathium Canada Inc., Parent; Michel ,1,1
Bathium Canada Inc., Ravet; Nathalie ,1,1
Bathium Canada Inc., Vallee; Alain ,1,1
BAYLIS MEDICAL COMPANY INC., Abou-Marie; Rund ,1,1
BAYLIS MEDICAL COMPANY INC., Albert; Kelly ,1,1
BAYLIS MEDICAL COMPANY INC., Davies; Gareth ,1,1
BAYLIS MEDICAL COMPANY INC., Juzkiw; Taras ,1,1
BAYLIS MEDICAL COMPANY INC., Leung; Ramsey ,1,1
BAYLIS MEDICAL COMPANY INC., Luk; Maria ,1,1
BAYLIS MEDICAL COMPANY INC., Mosley; Mark ,1,1
BAYLIS MEDICAL COMPANY INC., Wong; Christine ,1,1
Bell Canada , Trumble; William P.,1,1
Bellus Health Inc., Atfani; Mohamed ,1,0
Bellus Health Inc., Bachand; Benoit ,1,1
Bellus Health Inc., Bouzide; Abderrahim ,1,0
Bellus Health Inc., Ciblat; Stephane ,1,1
Bellus Health Inc., Delorme; Daniel ,1,1
Bellus Health Inc., Kong; Xianqi ,1,1
Bellus Health Inc., Levesque; Sophie ,1,1
Bellus Health Inc., Migneault; David ,1,0
Bellus Health Inc., Valade; Isabelle ,1,0
Bellus Health Inc., Wu; Xinfu ,1,0
Bemalux Inc., Blais; Jules M.,1,1
Beta Pharma Canada Inc., Wang; Zhaoyin ,1,1
Beta Pharma Canada Inc., Yu; Chunrong ,1,1
Beta Pharma Canada Inc., Yuan; Wei ,1,1
Beth Israel Deaconess Medical Center , Grodberg; Jennifer ,1,1
Beth Israel Deaconess Medical Center , Sytkowski; Arthur J.,1,1
BHI Limited Partnership , Atfani; Mohamed ,2,0
BHI Limited Partnership , Bachand; Benoit ,2,1
BHI Limited Partnership , Bouzide; Abderrahim ,3,0
BHI Limited Partnership , Ciblat; Stephane ,3,1
