Source,Target,Weight,If_across,Type
"E. R. Squibb & Sons, Inc.", Cimarusti; Christopher M.,1,1,undirected
"E. R. Squibb & Sons, Inc.", Cohen; Edward M.,1,1,undirected
"E. R. Squibb & Sons, Inc.", Cushman; David W.,29,1,undirected
"E. R. Squibb & Sons, Inc.", Das; Jagabandhu ,1,1,undirected
"E. R. Squibb & Sons, Inc.", Ermann; Peter ,3,1,undirected
"E. R. Squibb & Sons, Inc.", Fakes; Michael ,3,1,undirected
"E. R. Squibb & Sons, Inc.", Floyd; David M.,2,1,undirected
"E. R. Squibb & Sons, Inc.", Gordon; Eric M.,12,1,undirected
"E. R. Squibb & Sons, Inc.", Greenberg; Roland ,3,0,undirected
"E. R. Squibb & Sons, Inc.", Grosso; John A.,1,1,undirected
"E. R. Squibb & Sons, Inc.", Haslanger; Martin F.,1,1,undirected
"E. R. Squibb & Sons, Inc.", Heikes; James E.,6,1,undirected
"E. R. Squibb & Sons, Inc.", Hunt; John T.,1,0,undirected
"E. R. Squibb & Sons, Inc.", Karanewsky; Donald S.,26,1,undirected
"E. R. Squibb & Sons, Inc.", Kimball; Spencer D.,7,1,undirected
"E. R. Squibb & Sons, Inc.", Koster; William H.,4,1,undirected
"E. R. Squibb & Sons, Inc.", Krapcho; John ,1,1,undirected
"E. R. Squibb & Sons, Inc.", Loots; Melanie J.,1,1,undirected
"E. R. Squibb & Sons, Inc.", Misra; Raj N.,1,0,undirected
"E. R. Squibb & Sons, Inc.", Neirinckx; Rudi D.,1,1,undirected
"E. R. Squibb & Sons, Inc.", Ondetti; Miguel A.,18,0,undirected
"E. R. Squibb & Sons, Inc.", Ondetti; Miguel Angel ,5,0,undirected
"E. R. Squibb & Sons, Inc.", Ondetti; Miquel A.,1,0,undirected
"E. R. Squibb & Sons, Inc.", Parker; W.,1,1,undirected
"E. R. Squibb & Sons, Inc.", Petrillo Jr.; Edward W.,3,1,undirected
"E. R. Squibb & Sons, Inc."," Petrillo, Jr.; Edward W.",1,1,undirected
"E. R. Squibb & Sons, Inc.", Rovnyak; George C.,4,1,undirected
"E. R. Squibb & Sons, Inc.", Ryono; Denis E.,1,0,undirected
"E. R. Squibb & Sons, Inc.", Santafianos; Dinos P.,1,1,undirected
"E. R. Squibb & Sons, Inc.", Saunders; Jeffrey O.,1,1,undirected
"E. R. Squibb & Sons, Inc.", Sofia; Michael J.,2,1,undirected
"E. R. Squibb & Sons, Inc.", Sprague; Peter W.,5,1,undirected
"E. R. Squibb & Sons, Inc.", Straub; Henner ,3,1,undirected
"E. R. Squibb & Sons, Inc.", Sun; Chong-Oing ,1,1,undirected
"E. R. Squibb & Sons, Inc.", Sun; Chong-Qing ,2,1,undirected
"E. R. Squibb & Sons, Inc.", Sundeen; Joseph E.,3,1,undirected
"E. R. Squibb & Sons, Inc.", Thottathil; John K.,1,1,undirected
"E. R. Squibb & Sons, Inc.", Tino; Joseph A.,3,1,undirected
"E. R. Squibb & Sons, Inc.", Treuner; Uwe D.,3,1,undirected
"E. R. Squibb & Sons, Inc.", Varia; Sailesh A.,3,1,undirected
"E. R. Squibb & Sons, Inc.", Varma; Ravi K.,10,1,undirected
"E. R. Squibb & Sons, Inc.", Vite; Gregory D.,3,1,undirected
"E. R. Squibb & Sons, Inc.", Vogt; B.,3,1,undirected
"E. R. Squibb & Sons, Inc.", Weisenborn; Frank L.,3,1,undirected
"E. R. Squibb & Sons, Inc."," Weller, III; Harold N.",1,1,undirected
"E. R. Squibb & Sons, Inc.", Zahler; Robert ,3,1,undirected
"E. R. Squibb & Sons, Inc.", Biller; Scott A.,1,1,undirected
"E. R. Squibb & Sons, Inc.", Desai; Divyakant S.,1,1,undirected
"E. R. Squibb & Sons, Inc.", Gordon; Eric M.,1,1,undirected
"E. R. Squibb & Sons, Inc.", Karanewsky; Donald S.,1,1,undirected
"E. R. Squibb & Sons, Inc.", Thakur; Ajit B.,1,1,undirected
"Ethical Solutions, LLC ", Anderson; Douglas K.,1,1,undirected
"Ethical Solutions, LLC ", Ayers; Jeffrey T.,1,1,undirected
"Ethical Solutions, LLC ", Collins; John B.,1,1,undirected
"Ethical Solutions, LLC ", Hoag; George E.,1,1,undirected
"Ethicon, Inc.", Donners; Jackie J.,1,1,undirected
"Ethicon, Inc.", Geesin; Jeffrey C.,1,1,undirected
"Ethicon, Inc.", Shetty; Dhanuraj S.,1,1,undirected
Euro-Celtique S.A., Goehring; R.,1,1,undirected
Euro-Celtique S.A., Kyle; Donald ,1,1,undirected
Euro-Celtique S.A., Lee; Gary ,1,1,undirected
Euro-Celtique S.A., Victory; Sam ,1,1,undirected
Exxon Chemical Patents Inc , Gaines; Lewis H.,2,1,undirected
Exxon Chemical Patents Inc , L'Heureux; George C.,1,1,undirected
Exxon Chemical Patents Inc , Morgan; Beth A.,1,1,undirected
Exxon Chemical Patents Inc , Stover; William H.,2,1,undirected
Exxon Chemical Patents Inc , Thompson; William R.,1,1,undirected
Exxon Chemical Patents Inc ," Tiffany, III; George M.",1,1,undirected
Exxon Chemical Patents Inc , Baiel; James J.,1,1,undirected
Exxon Chemical Patents Inc , Bhatia; Ram N.,1,1,undirected
Exxon Chemical Patents Inc , Brennek; Andrew ,1,1,undirected
Exxon Chemical Patents Inc , Carpency; Joseph Francis ,1,1,undirected
Exxon Chemical Patents Inc , Chen; Tan-Jen ,1,1,undirected
Exxon Chemical Patents Inc , Cohen; Abraham D.,1,1,undirected
Exxon Chemical Patents Inc , Diana; William D.,1,1,undirected
Exxon Chemical Patents Inc , Fung; Shun Chong ,1,1,undirected
Exxon Chemical Patents Inc , Gabriel; Joseph W.,1,1,undirected
Exxon Chemical Patents Inc , Glivicky; Alexandr P.,2,1,undirected
Exxon Chemical Patents Inc , Gurak; Nur R.,2,1,undirected
Exxon Chemical Patents Inc , Hamard; Jacques M.,1,1,undirected
Exxon Chemical Patents Inc , Mortier; Wilfried J.,1,1,undirected
Exxon Chemical Patents Inc , Murtaugh; Norman C.,1,1,undirected
Exxon Chemical Patents Inc , Norris; Donald J.,1,1,undirected
Exxon Chemical Patents Inc , Roper; Renee M.,3,1,undirected
Exxon Chemical Patents Inc , Ryer; Jack ,1,1,undirected
Exxon Chemical Patents Inc , Schram; Calvin K.,1,1,undirected
Exxon Chemical Patents Inc , Serratore; Joseph ,1,1,undirected
Exxon Chemical Patents Inc , Stover; William H.,4,1,undirected
Exxon Chemical Patents Inc , Thompson; William R.,2,1,undirected
Exxon Chemical Patents Inc ," Tiffany, III; George M.",3,1,undirected
Exxon Chemical Patents Inc , Vaughan; David E.,1,1,undirected
Exxon Chemical Patents Inc , Wallace; James R.,1,1,undirected
Exxon Chemical Patents Inc , Baiel; James J.,1,1,undirected
Exxon Chemical Patents Inc , Cohen; Abraham D.,1,1,undirected
Exxon Chemical Patents Inc , Diana; William D.,1,1,undirected
Exxon Chemical Patents Inc , Best; Steven A.,1,1,undirected
Exxon Chemical Patents Inc , Bossaert; Bernard L.,1,1,undirected
Exxon Chemical Patents Inc , Cooke; Ronald ,1,1,undirected
Exxon Chemical Patents Inc , Cooke; Ronald N.,1,1,undirected
Exxon Chemical Patents Inc , Dackson; Keith ,1,1,undirected
Exxon Chemical Patents Inc , Diamond; Gary M.,1,1,undirected
Exxon Chemical Patents Inc , German; Paul M.,1,1,undirected
Exxon Chemical Patents Inc , Graham; Blair A.,3,1,undirected
Exxon Chemical Patents Inc , Kale; Lawrence T.,1,1,undirected
Exxon Chemical Patents Inc , Lohse; David John ,2,1,undirected
Exxon Chemical Patents Inc , Lustiger; Arnold ,2,1,undirected
Exxon Chemical Patents Inc , Mink; Robert Ivan ,1,1,undirected
Exxon Chemical Patents Inc , Mota; Carlos A.,1,1,undirected
Exxon Chemical Patents Inc , Nowlin; Thomas Edward ,1,1,undirected
Exxon Chemical Patents Inc , Paul; Jill Helaine ,1,1,undirected
Exxon Chemical Patents Inc , Schram; Calvin K.,1,1,undirected
Exxon Chemical Patents Inc , Shirodkar; Pradeep P.,1,1,undirected
Exxon Chemical Patents Inc , Trudell; Barry C.,2,1,undirected
ExxonMobile Research and Engineering Company , Addley; Terrence Edward ,1,1,undirected
ExxonMobile Research and Engineering Company , Alexander; Albert Gordon ,1,1,undirected
ExxonMobile Research and Engineering Company , Hewson; William Donald ,1,1,undirected
ExxonMobil Oil Corporation , Kissin; Yury V.,3,1,undirected
ExxonMobil Oil Corporation , Mink; Robert I.,3,1,undirected
ExxonMobil Oil Corporation , Nowlin; Thomas E.,5,1,undirected
ExxonMobil Oil Corporation , Schregenberger; Sandra D.,5,1,undirected
ExxonMobil Oil Corporation , Shirodkar; Pradeep P.,5,1,undirected
ExxonMobil Oil Corporation , Tsien; Grace O.,5,1,undirected
ExxonMobil Reasearch and Engineering Company , Berlowitz; Paul J. (E.,1,1,undirected
ExxonMobil Reasearch and Engineering Company , Cook; Bruce R.,1,1,undirected
ExxonMobil Reasearch and Engineering Company , Wittenbrink; Robert J.,1,1,undirected
ExxonMobil Reasearch and Engineering Company , Blais; D'Arcy H. J.,2,1,undirected
ExxonMobil Reasearch and Engineering Company , Bodeux; Doug F.,2,1,undirected
ExxonMobil Reasearch and Engineering Company , Burgwin; Steve L.,2,1,undirected
ExxonMobil Reasearch and Engineering Company , Chan; Alexander D.,2,1,undirected
ExxonMobil Reasearch and Engineering Company , Locke; Gary S.,2,1,undirected
ExxonMobil Reasearch and Engineering Company , Squires; Jerry H.,2,1,undirected
ExxonMobil Reasearch and Engineering Company , Virtue; Sarah J.,2,1,undirected
ExxonMobil Reasearch and Engineering Company , Berlowitz; Paul J. (E.,1,1,undirected
ExxonMobil Reasearch and Engineering Company , Habeeb; Jacob J.,1,1,undirected
ExxonMobil Reasearch and Engineering Company , Wittenbrink; Robert J.,1,1,undirected
ExxonMobil Reasearch and Engineering Company , Feimer; Joseph L.,1,1,undirected
ExxonMobil Reasearch and Engineering Company , Habeeb; Jacob J.,1,1,undirected
ExxonMobil Reasearch and Engineering Company , Lawlor; Lawrence J.,1,1,undirected
ExxonMobil Reasearch and Engineering Company , LeClair; David J.,1,1,undirected
ExxonMobil Reasearch and Engineering Company , Poirier; Marc-Andre ,1,1,undirected
ExxonMobil Reasearch and Engineering Company , Wang; Chengrong X.,1,1,undirected
ExxonMobil Reasearch and Engineering Company , Akehurst; George P.,1,1,undirected
ExxonMobil Reasearch and Engineering Company , Alexander; Albert Gordon ,1,1,undirected
ExxonMobil Reasearch and Engineering Company , Alvarez; Jormarie ,1,1,undirected
ExxonMobil Reasearch and Engineering Company , Antika; Shlomo ,1,1,undirected
ExxonMobil Reasearch and Engineering Company , Baker; Myles W.,1,1,undirected
ExxonMobil Reasearch and Engineering Company , Barroeta; Magaly C.,1,1,undirected
ExxonMobil Reasearch and Engineering Company , Bauman; Richard Frank ,1,1,undirected
ExxonMobil Reasearch and Engineering Company , Berlowitz; Paul J (E.,2,1,undirected
ExxonMobil Reasearch and Engineering Company , Berlowitz; Paul J. (E.,3,1,undirected
ExxonMobil Reasearch and Engineering Company , Berlowitz; Paul Joseph ,1,1,undirected
ExxonMobil Reasearch and Engineering Company , Blahey; Alan Gary ,2,1,undirected
ExxonMobil Reasearch and Engineering Company , Blais; D'Arcy H. J.,2,1,undirected
ExxonMobil Reasearch and Engineering Company , Boateng; Kenneth A.,1,1,undirected
ExxonMobil Reasearch and Engineering Company , Bodeux; Doug F.,2,1,undirected
ExxonMobil Reasearch and Engineering Company , Boyle; Joseph P.,1,1,undirected
ExxonMobil Reasearch and Engineering Company , Brons; Glen B.,1,1,undirected
ExxonMobil Reasearch and Engineering Company , Brownie; John ,1,1,undirected
ExxonMobil Reasearch and Engineering Company , Brownie; John H.,3,1,undirected
ExxonMobil Reasearch and Engineering Company , Burgwin; Steve L.,2,1,undirected
ExxonMobil Reasearch and Engineering Company , Butler; Kevin David ,2,1,undirected
ExxonMobil Reasearch and Engineering Company , Cartwright; S.,1,1,undirected
ExxonMobil Reasearch and Engineering Company , Cartwright; Stanley James ,7,1,undirected
ExxonMobil Reasearch and Engineering Company , Chan; Alexander D.,2,1,undirected
ExxonMobil Reasearch and Engineering Company , Chimenti; Robert J.,1,1,undirected
ExxonMobil Reasearch and Engineering Company , Cody; Ian A ,1,0,undirected
ExxonMobil Reasearch and Engineering Company , Cody; Ian A.,1,1,undirected
ExxonMobil Reasearch and Engineering Company , Cook; Bruce R.,2,1,undirected
ExxonMobil Reasearch and Engineering Company , Deckman; Douglas E.,2,1,undirected
ExxonMobil Reasearch and Engineering Company , Disko; Mark M.,1,1,undirected
ExxonMobil Reasearch and Engineering Company , Doner; John P.,1,1,undirected
ExxonMobil Reasearch and Engineering Company , Falkiner; Robert J.,4,1,undirected
ExxonMobil Reasearch and Engineering Company , Feather; James E.,1,1,undirected
ExxonMobil Reasearch and Engineering Company , Feimer; Joseph L.,3,1,undirected
ExxonMobil Reasearch and Engineering Company , Finch; James Walter ,3,1,undirected
ExxonMobil Reasearch and Engineering Company , Gale; Mary J.,1,1,undirected
ExxonMobil Reasearch and Engineering Company , Gale; Mary Josephine ,4,1,undirected
ExxonMobil Reasearch and Engineering Company , Gallagher; John E.,1,1,undirected
ExxonMobil Reasearch and Engineering Company , Gao; Jason Zhisheng ,1,1,undirected
ExxonMobil Reasearch and Engineering Company , Goodman; Gregory Mason ,1,1,undirected
ExxonMobil Reasearch and Engineering Company , Greaney; Mark A.,1,1,undirected
ExxonMobil Reasearch and Engineering Company , Groestch; John A.,1,1,undirected
ExxonMobil Reasearch and Engineering Company , Habeeb; Jacob J.,3,1,undirected
ExxonMobil Reasearch and Engineering Company , Hantzer; Sylvain S.,1,1,undirected
ExxonMobil Reasearch and Engineering Company , Hemrajani; Ramesh R.,1,1,undirected
ExxonMobil Reasearch and Engineering Company , Hewson; William Donald ,1,1,undirected
ExxonMobil Reasearch and Engineering Company , Ho; Teh C.,1,1,undirected
ExxonMobil Reasearch and Engineering Company , Johnson; Douglas E.,1,1,undirected
ExxonMobil Reasearch and Engineering Company , Kaul; Bal K.,2,1,undirected
ExxonMobil Reasearch and Engineering Company , Kim; Jeenok T.,2,1,undirected
ExxonMobil Reasearch and Engineering Company , Knickerbocker; Bryan M.,2,1,undirected
ExxonMobil Reasearch and Engineering Company , Kriz; Pavel ,2,1,undirected
ExxonMobil Reasearch and Engineering Company , Lawlor; Lawrence J.,2,1,undirected
ExxonMobil Reasearch and Engineering Company , Lobo; Julio D.,1,1,undirected
ExxonMobil Reasearch and Engineering Company , Locke; Gary S.,2,1,undirected
ExxonMobil Reasearch and Engineering Company , Mattingly; Susan Marie ,1,1,undirected
ExxonMobil Reasearch and Engineering Company , May; Christopher J.,1,1,undirected
ExxonMobil Reasearch and Engineering Company , May; Christopher John ,1,1,undirected
ExxonMobil Reasearch and Engineering Company , McGarvey; G.,1,1,undirected
ExxonMobil Reasearch and Engineering Company , McGarvey; Gordon Bryce ,2,1,undirected
ExxonMobil Reasearch and Engineering Company , McKibben; Laura Frances ,1,1,undirected
ExxonMobil Reasearch and Engineering Company , Miller; Alison Fiona ,1,1,undirected
ExxonMobil Reasearch and Engineering Company , Mizan; Tahmid I.,1,1,undirected
ExxonMobil Reasearch and Engineering Company , Moran; Lyle E.,1,1,undirected
ExxonMobil Reasearch and Engineering Company , Moran; Lyle Edwin ,7,1,undirected
ExxonMobil Reasearch and Engineering Company , Murphy; William J.,1,1,undirected
ExxonMobil Reasearch and Engineering Company , Nadasdi; Todd Timothy ,1,1,undirected
ExxonMobil Reasearch and Engineering Company , O'Bara; Joseph T.,1,1,undirected
ExxonMobil Reasearch and Engineering Company , Poirer; Marc-Andre ,1,1,undirected
ExxonMobil Reasearch and Engineering Company , Poirier; Marc Andre ,2,1,undirected
ExxonMobil Reasearch and Engineering Company , Poirier; Marc-Andre ,10,1,undirected
ExxonMobil Reasearch and Engineering Company , Puzic; Olga ,1,1,undirected
ExxonMobil Reasearch and Engineering Company , Shaffer; Timothy D.,1,1,undirected
ExxonMobil Reasearch and Engineering Company , Simonetty; Jose X.,1,1,undirected
ExxonMobil Reasearch and Engineering Company , Slim; David R.,2,1,undirected
ExxonMobil Reasearch and Engineering Company , Song; Limin ,4,1,undirected
ExxonMobil Reasearch and Engineering Company , Squires; Jerry H.,2,1,undirected
ExxonMobil Reasearch and Engineering Company , Stuntz; Gordon F.,1,1,undirected
ExxonMobil Reasearch and Engineering Company , Sutton; Olivier ,1,1,undirected
ExxonMobil Reasearch and Engineering Company , Tellier; Kathleen Hoard ,1,1,undirected
ExxonMobil Reasearch and Engineering Company , Torkelson; Jeffrey Robert ,1,1,undirected
ExxonMobil Reasearch and Engineering Company , Uppal; Ashok ,3,1,undirected
ExxonMobil Reasearch and Engineering Company , Varadaraj; Ramesh ,2,1,undirected
ExxonMobil Reasearch and Engineering Company , Virtue; Sarah J.,2,1,undirected
ExxonMobil Reasearch and Engineering Company , Wanni; Amar S.,1,1,undirected
ExxonMobil Reasearch and Engineering Company , Welch; Robert C.,1,1,undirected
ExxonMobil Reasearch and Engineering Company , Williamson; Kenneth Edward ,1,1,undirected
ExxonMobil Reasearch and Engineering Company , Wittenbrink; Robert J.,5,1,undirected
ExxonMobil Reasearch and Engineering Company , Wittenbrink; Robert Jay ,1,1,undirected
ExxonMobil Reasearch and Engineering Company , Woolley; Paul Simon ,1,1,undirected
ExxonMobil Reasearch and Engineering Company , Wright; Pamela J.,1,1,undirected
ExxonMobil Reasearch and Engineering Company , Yeganeh; Mohsen Shahmirzadi ,1,1,undirected
ExxonMobil Reasearch and Engineering Company , Zinicola; Anne M.,1,1,undirected
ExxonMobil Reasearch and Engineering Company , Zinkie; David N.,1,1,undirected
ExxonMobil Reasearch and Engineering Company , Al-Sabawi; Mustafa ,1,1,undirected
ExxonMobil Reasearch and Engineering Company , Baillargeon; David J.,1,1,undirected
ExxonMobil Reasearch and Engineering Company , Boateng; Kenneth A.,1,1,undirected
ExxonMobil Reasearch and Engineering Company , Brownie; John ,1,1,undirected
ExxonMobil Reasearch and Engineering Company , Carfolite; Barbara A.,1,1,undirected
ExxonMobil Reasearch and Engineering Company , Evers; Lawrence J.,1,1,undirected
ExxonMobil Reasearch and Engineering Company , Falkiner; Robert James ,1,1,undirected
ExxonMobil Reasearch and Engineering Company , Gale; Mary J.,1,1,undirected
ExxonMobil Reasearch and Engineering Company , Gary; Dana J.,1,1,undirected
ExxonMobil Reasearch and Engineering Company , Grant; Daniel ,1,1,undirected
ExxonMobil Reasearch and Engineering Company , Haque; Tabassumul ,1,1,undirected
ExxonMobil Reasearch and Engineering Company , Hergenrother; Michael Louis ,1,1,undirected
ExxonMobil Reasearch and Engineering Company , Jacobs; Peter W.,1,1,undirected
ExxonMobil Reasearch and Engineering Company , Kalamaras; Patricia H.,1,1,undirected
ExxonMobil Reasearch and Engineering Company , Konicek; Andrew ,1,1,undirected
ExxonMobil Reasearch and Engineering Company , Kriz; Pavel ,3,1,undirected
ExxonMobil Reasearch and Engineering Company , McGarvey; Gordon Bryce ,1,1,undirected
ExxonMobil Reasearch and Engineering Company , McLean; Robert N.,1,1,undirected
ExxonMobil Reasearch and Engineering Company , Ng; Man Kit ,1,1,undirected
ExxonMobil Reasearch and Engineering Company , Poirier; Marc-Andre ,1,1,undirected
ExxonMobil Reasearch and Engineering Company , Schilowitz; Alan M.,1,1,undirected
ExxonMobil Reasearch and Engineering Company , Sokol; Katherine Lynn ,2,1,undirected
ExxonMobil Reasearch and Engineering Company , Song; Limin ,1,1,undirected
ExxonMobil Reasearch and Engineering Company , Stober; Berne K.,1,1,undirected
ExxonMobil Reasearch and Engineering Company , Umansky; Benjamin Santiago ,1,1,undirected
ExxonMobil Reasearch and Engineering Company , Yablon; Dalia ,1,1,undirected
ExxonMobil Reasearch and Engineering Company , Zhang; Yibing ,1,0,undirected
ExxonMobil Upstream Research Company , Chakrabary; Tapantosh ,1,1,undirected
ExxonMobil Upstream Research Company , Chen; Chien-Chiang ,1,0,undirected
ExxonMobil Upstream Research Company , Feimer; Joseph L.,1,1,undirected
ExxonMobil Upstream Research Company , Jajuee; Babak A.,2,1,undirected
ExxonMobil Upstream Research Company , Kaminsky; Robert D.,1,1,undirected
ExxonMobil Upstream Research Company , Lachine; Randall S ,1,1,undirected
ExxonMobil Upstream Research Company , Ortiz Gomez; Aaron ,1,1,undirected
ExxonMobil Upstream Research Company , Ortiz-Gomez; Aaron ,1,1,undirected
ExxonMobil Upstream Research Company , Ren; Wei ,1,1,undirected
ExxonMobil Upstream Research Company , Song; Limin ,1,1,undirected
ExxonMobil Upstream Research Company , Tanaka; Paul L.,1,1,undirected
ExxonMobil Upstream Research Company , Vandervaart; Frederick ,1,1,undirected
ExxonMobil Upstream Research Company , Yeganeh; Mohsen ,1,1,undirected
Exxon Research & Engineering Co., Achia; Biddanda U.,2,1,undirected
Exxon Research & Engineering Co., Alexander; A.,1,1,undirected
Exxon Research & Engineering Co., Alward; Sandra J.,1,1,undirected
Exxon Research & Engineering Co., Asselin; Andre E.,1,1,undirected
Exxon Research & Engineering Co., Berger; Dietmar ,1,1,undirected
Exxon Research & Engineering Co., Bhatia; Ram N.,1,1,undirected
Exxon Research & Engineering Co., Biceroglu; Omer ,1,1,undirected
Exxon Research & Engineering Co., Black; Laura E.,1,1,undirected
Exxon Research & Engineering Co., Broadhurst; Thomas E.,3,1,undirected
Exxon Research & Engineering Co., Brueggeman; Barry G.,1,1,undirected
Exxon Research & Engineering Co., Bushnell; James D.,2,1,undirected
Exxon Research & Engineering Co., Butler; Kevin D.,1,1,undirected
Exxon Research & Engineering Co., Clayton; William L.,1,1,undirected
Exxon Research & Engineering Co., Cohen; Abraham D.,2,1,undirected
Exxon Research & Engineering Co., Coupland; Keith ,9,1,undirected
Exxon Research & Engineering Co., Dekraker; Abraham R.,2,1,undirected
Exxon Research & Engineering Co., DEWaal; William ,1,1,undirected
Exxon Research & Engineering Co., Eagan; James D.,1,1,undirected
Exxon Research & Engineering Co., Eagen; John F.,1,1,undirected
Exxon Research & Engineering Co., Eng; Jackson ,1,1,undirected
Exxon Research & Engineering Co., Ewener; Patrick C.,1,1,undirected
Exxon Research & Engineering Co., Falkiner; Robert J.,1,1,undirected
Exxon Research & Engineering Co., Feldman; Nicholas ,1,1,undirected
Exxon Research & Engineering Co., Floyd; Joseph C.,2,1,undirected
Exxon Research & Engineering Co., Gaspar; Noel J.,1,1,undirected
Exxon Research & Engineering Co., Gilbert; John B.,2,1,undirected
Exxon Research & Engineering Co., Glivicky; Alexandr P.,2,1,undirected
Exxon Research & Engineering Co., Greenwood; Sydney H.,1,1,undirected
Exxon Research & Engineering Co., Greenwood; Sydney H. J.,2,1,undirected
Exxon Research & Engineering Co., Gudelis; David A.,1,1,undirected
Exxon Research & Engineering Co., Habeeb; Jacob J.,3,1,undirected
Exxon Research & Engineering Co., Hall; Ralph R.,1,1,undirected
Exxon Research & Engineering Co., Henry; H.,2,1,undirected
Exxon Research & Engineering Co., Hooton; John R.,1,1,undirected
Exxon Research & Engineering Co., Jansen; Deborah S.,2,1,undirected
Exxon Research & Engineering Co., Kempling; J.,1,1,undirected
Exxon Research & Engineering Co., King; Laurence F.,1,1,undirected
Exxon Research & Engineering Co., Knettig; Eva ,1,1,undirected
Exxon Research & Engineering Co., Kozak; Peter J.,1,1,undirected
Exxon Research & Engineering Co., Krogh; James A.,2,1,undirected
Exxon Research & Engineering Co., Leighton; Milton D.,1,1,undirected
Exxon Research & Engineering Co., Martella; David J.,2,1,undirected
Exxon Research & Engineering Co., Mozeleski; Edmund J.,1,1,undirected
Exxon Research & Engineering Co., Mueller; Wolfgang H.,1,1,undirected
Exxon Research & Engineering Co., Muruska; H.,1,1,undirected
Exxon Research & Engineering Co., Olavesen; Christopher ,1,1,undirected
Exxon Research & Engineering Co., Oswald; Alexis A.,2,1,undirected
Exxon Research & Engineering Co.," Peoples, Jr.",1,1,undirected
Exxon Research & Engineering Co., Perry; Stephen F.,1,1,undirected
Exxon Research & Engineering Co., Pillon; Lilianna Z.,1,1,undirected
Exxon Research & Engineering Co., Plank; Don A.,2,1,undirected
Exxon Research & Engineering Co., Poirier; Marc A.,1,1,undirected
Exxon Research & Engineering Co., Poirier; Marc-Andre ,2,1,undirected
Exxon Research & Engineering Co., Puydak; Robert C.,2,1,undirected
Exxon Research & Engineering Co., Ranganathan; Ramaswami ,1,1,undirected
Exxon Research & Engineering Co., Reid; Lloyd E.,2,1,undirected
Exxon Research & Engineering Co., Salva; Juan M.,4,1,undirected
Exxon Research & Engineering Co., Sankey; Bruce M.,3,1,undirected
Exxon Research & Engineering Co., Sansregret; Joseph L.,1,1,undirected
Exxon Research & Engineering Co., Serratore; Joseph ,2,1,undirected
Exxon Research & Engineering Co., Shaw; David H.,3,1,undirected
Exxon Research & Engineering Co., Smith; Charles M.,1,1,undirected
Exxon Research & Engineering Co., Smith; Clinton R.,8,1,undirected
Exxon Research & Engineering Co., Smith; Peter A. C.,1,1,undirected
Exxon Research & Engineering Co., Steere; David E.,2,1,undirected
Exxon Research & Engineering Co., Stover; William H.,1,1,undirected
Exxon Research & Engineering Co., Sutherland; Thomas H.,2,1,undirected
Exxon Research & Engineering Co., Wallace; James R.,1,1,undirected
Exxon Research & Engineering Co., Welmers; Adrianus ,1,1,undirected
Exxon Research & Engineering Co., West; Theodore H.,2,1,undirected
Exxon Research & Engineering Co., Young; Archie R.,1,1,undirected
Exxon Research & Engineering Co., Alward; Sandra J.,1,1,undirected
Exxon Research & Engineering Co., Ashcraft; Thomas Lee ,1,1,undirected
Exxon Research & Engineering Co., Asselin; Andre E.,1,1,undirected
Exxon Research & Engineering Co., Beltzer; Morton ,1,1,undirected
Exxon Research & Engineering Co., Berlowitz; Paul J.,1,1,undirected
Exxon Research & Engineering Co., Berlowitz; Paul Joseph ,3,1,undirected
Exxon Research & Engineering Co., Bhatia; Ram N.,1,1,undirected
Exxon Research & Engineering Co., Black; Laura E.,1,1,undirected
Exxon Research & Engineering Co., Brandes; Dee Anne ,1,1,undirected
Exxon Research & Engineering Co., Broadhurst; Thomas E.,1,1,undirected
Exxon Research & Engineering Co., Brueggeman; Barry G.,1,1,undirected
Exxon Research & Engineering Co., Cohen; Abraham D.,2,1,undirected
Exxon Research & Engineering Co., Evers; Larry J.,1,1,undirected
Exxon Research & Engineering Co., Fefer; Michael A.,1,1,undirected
Exxon Research & Engineering Co., Glivicky; Alexandr P.,1,1,undirected
Exxon Research & Engineering Co., Gorbaty; Martin L.,1,1,undirected
Exxon Research & Engineering Co., Habeeb; Jacob J.,1,1,undirected
Exxon Research & Engineering Co., Ho; W. S.,2,1,undirected
Exxon Research & Engineering Co., Homan; Howard S.,1,1,undirected
Exxon Research & Engineering Co., Hooton; John R.,1,1,undirected
Exxon Research & Engineering Co., Hsu; Chang S.,1,1,undirected
Exxon Research & Engineering Co., Kim; Jeenok T.,1,1,undirected
Exxon Research & Engineering Co., Lenack; Alain L.,1,1,undirected
Exxon Research & Engineering Co., May; Christopher J.,1,1,undirected
Exxon Research & Engineering Co., Moran; Lyle E.,3,1,undirected
Exxon Research & Engineering Co., Mozeleski; Edmund J.,1,1,undirected
Exxon Research & Engineering Co., Murphy; William J.,2,1,undirected
Exxon Research & Engineering Co., Nahas; Nicholas C.,1,1,undirected
Exxon Research & Engineering Co., Noone; Robert E.,2,1,undirected
Exxon Research & Engineering Co., Oswald; Alexis A.,1,1,undirected
Exxon Research & Engineering Co., Pillon; Lillanna Z.,1,1,undirected
Exxon Research & Engineering Co., Poirier; Marc-Andre ,1,1,undirected
Exxon Research & Engineering Co., Puzic; Olga ,1,1,undirected
Exxon Research & Engineering Co., Ravella; Alberto ,1,1,undirected
Exxon Research & Engineering Co., Sartori; Guido ,2,1,undirected
